ID Value,ID Type,Marketplace ID,Is FBA?,Currency Code,Listing Price,Shipping Price
B07JNCKTQT,ASIN,ATVPDKIKX0DER,FALSE,USD,189.99,0
B07QQMT1DS,ASIN,ATVPDKIKX0DER,TRUE,USD,339.95,0
B08WYVSZNF,ASIN,ATVPDKIKX0DER,FALSE,USD,299.95,0
B09XJ9Q5ZR,ASIN,ATVPDKIKX0DER,TRUE,USD,259.95,0
B07Y3ZC37R,ASIN,ATVPDKIKX0DER,FALSE,USD,199.95,0
B09LKN2DHY,ASIN,ATVPDKIKX0DER,FALSE,USD,299.95,0
B001NZPX9E,ASIN,ATVPDKIKX0DER,FALSE,USD,284.99,0
B01JH8FHIK,ASIN,ATVPDKIKX0DER,FALSE,USD,139,0
B01JH8FHOO,ASIN,ATVPDKIKX0DER,FALSE,USD,149,0
B01JH8FHFI,ASIN,ATVPDKIKX0DER,FALSE,USD,149,0
B08GFTF79X,ASIN,ATVPDKIKX0DER,FALSE,USD,259,0
B08KSJ3FW2,ASIN,ATVPDKIKX0DER,FALSE,USD,259,0
B08GFG8K4N,ASIN,ATVPDKIKX0DER,FALSE,USD,259,0
B09THQL2VP,ASIN,ATVPDKIKX0DER,FALSE,USD,229,0
B09THNYTKG,ASIN,ATVPDKIKX0DER,FALSE,USD,229,0
B0C6CTNR2M,ASIN,ATVPDKIKX0DER,FALSE,USD,509.98,0
B0CD36YPBY,ASIN,ATVPDKIKX0DER,FALSE,USD,509.98,0
B07ZJS3DRY,ASIN,ATVPDKIKX0DER,FALSE,USD,552.98,0
B07LFJQDQM,ASIN,ATVPDKIKX0DER,FALSE,USD,499.95,0
B0CD38GF3P,ASIN,ATVPDKIKX0DER,FALSE,USD,595.98,0
B0CF6MTMLD,ASIN,ATVPDKIKX0DER,FALSE,USD,574.98,0
B0CF6P3C19,ASIN,ATVPDKIKX0DER,FALSE,USD,574.98,0
B0CF6MWTMX,ASIN,ATVPDKIKX0DER,FALSE,USD,574.98,0
B0CD378MQM,ASIN,ATVPDKIKX0DER,FALSE,USD,784.98,0
B0CF6BRJ29,ASIN,ATVPDKIKX0DER,FALSE,USD,679.98,0
B09XZ36JFP,ASIN,ATVPDKIKX0DER,FALSE,USD,711,0
B092HJRQXR,ASIN,ATVPDKIKX0DER,FALSE,USD,429.98,0
B092H3Y2JP,ASIN,ATVPDKIKX0DER,FALSE,USD,469.98,0
B093YQ32DG,ASIN,ATVPDKIKX0DER,FALSE,USD,649.98,0
B0924RD7VD,ASIN,ATVPDKIKX0DER,FALSE,USD,649,0
B0924P8W8G,ASIN,ATVPDKIKX0DER,FALSE,USD,749,0
B093YPG94R,ASIN,ATVPDKIKX0DER,FALSE,USD,649,0
B00OAC2KEI,ASIN,ATVPDKIKX0DER,FALSE,USD,11.95,0
B083S8C2GT,ASIN,ATVPDKIKX0DER,FALSE,USD,59.95,0
B083S8C2GT,ASIN,ATVPDKIKX0DER,FALSE,USD,40,0
B083FVPS6L,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B083FVPS6L,ASIN,ATVPDKIKX0DER,FALSE,USD,74.95,0
B083CQ75JY,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B083CQ75JY,ASIN,ATVPDKIKX0DER,FALSE,USD,74.95,0
B0842C1HZ8,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B003U0583G,ASIN,ATVPDKIKX0DER,FALSE,USD,94.95,0
B00ZQ32GL2,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B0BRYMR5PN,ASIN,ATVPDKIKX0DER,FALSE,USD,599.98,0
B07XGZJD4M,ASIN,ATVPDKIKX0DER,TRUE,USD,49.94,0
B08R5MPL66,ASIN,ATVPDKIKX0DER,TRUE,USD,48.93,0
B07XF3C25H,ASIN,ATVPDKIKX0DER,TRUE,USD,49.94,0
B07XBVDWLZ,ASIN,ATVPDKIKX0DER,TRUE,USD,49.94,0
B08R5RJ2B9,ASIN,ATVPDKIKX0DER,FALSE,USD,49.94,0
B07X8S6ZBY,ASIN,ATVPDKIKX0DER,TRUE,USD,47.46,0
B08R5QM91K,ASIN,ATVPDKIKX0DER,FALSE,USD,49.88,0
B09PQGTYTL,ASIN,ATVPDKIKX0DER,FALSE,USD,47.45,0
B099NV58SK,ASIN,ATVPDKIKX0DER,FALSE,USD,109.98,0
B09XQW8LBV,ASIN,ATVPDKIKX0DER,FALSE,USD,899.98,0
B09XQWJ1SX,ASIN,ATVPDKIKX0DER,FALSE,USD,929,0
B08XXGY1LL,ASIN,ATVPDKIKX0DER,FALSE,USD,609,0
B08XW5B5K5,ASIN,ATVPDKIKX0DER,FALSE,USD,599.98,0
B00OAKGE88,ASIN,ATVPDKIKX0DER,FALSE,USD,19.95,0
B07B4DQJGG,ASIN,ATVPDKIKX0DER,FALSE,USD,54.95,0
B07B1YY9WV,ASIN,ATVPDKIKX0DER,FALSE,USD,44.95,0
B07B1YY9WV,ASIN,ATVPDKIKX0DER,FALSE,USD,31,0
B07G7DC812,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B07G7BLBMB,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B081B9QFHX,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B081B9QFHX,ASIN,ATVPDKIKX0DER,FALSE,USD,25,0
B001449E2G,ASIN,ATVPDKIKX0DER,FALSE,USD,329,0
B001449E2G,ASIN,ATVPDKIKX0DER,TRUE,USD,329,0
B001449DRM,ASIN,ATVPDKIKX0DER,FALSE,USD,379,0
B001449DRM,ASIN,ATVPDKIKX0DER,TRUE,USD,379,0
B0B8M9YP6X,ASIN,ATVPDKIKX0DER,FALSE,USD,199,0
B0B9T2DR9D,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B0B9T4DWLL,ASIN,ATVPDKIKX0DER,FALSE,USD,294.99,0
B0B9T4TJDM,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B0B9T2Y3TM,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B0B9T2RSNL,ASIN,ATVPDKIKX0DER,FALSE,USD,289.99,0
B0B9T59N1P,ASIN,ATVPDKIKX0DER,FALSE,USD,294.99,0
B016LFDCGQ,ASIN,ATVPDKIKX0DER,FALSE,USD,14.95,0
B081R8WZLP,ASIN,ATVPDKIKX0DER,FALSE,USD,12.95,0
B08FYRZ847,ASIN,ATVPDKIKX0DER,FALSE,USD,309.98,0
B0848GJN3L,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B0848CBYTW,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B0848P646H,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B08FYSHCYN,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B096KMWLRX,ASIN,ATVPDKIKX0DER,FALSE,USD,309,0
B08PMGZF2Z,ASIN,ATVPDKIKX0DER,FALSE,USD,309.98,0
B096KQ3358,ASIN,ATVPDKIKX0DER,FALSE,USD,319.98,0
B07WP76YQV,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B07WV6SS51,ASIN,ATVPDKIKX0DER,FALSE,USD,289,0
B07WWB39VG,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07WW7TZ14,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B07WW5BVWP,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B01FWSJABY,ASIN,ATVPDKIKX0DER,FALSE,USD,19.95,0
B01FWSJAO6,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B01FWSKCPW,ASIN,ATVPDKIKX0DER,FALSE,USD,29.95,0
B01FWSKCPW,ASIN,ATVPDKIKX0DER,FALSE,USD,19,0
B0094K2W8U,ASIN,ATVPDKIKX0DER,FALSE,USD,14.95,0
B0094K2YO2,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B014I3P4SW,ASIN,ATVPDKIKX0DER,FALSE,USD,19.95,0
B014I43J9W,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B014I4J62G,ASIN,ATVPDKIKX0DER,FALSE,USD,29.95,0
B071GLHWRT,ASIN,ATVPDKIKX0DER,FALSE,USD,14.95,0
B014I1B2TE,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B01KMHVMGG,ASIN,ATVPDKIKX0DER,FALSE,USD,24.95,0
B08LN7PMR1,ASIN,ATVPDKIKX0DER,FALSE,USD,594.99,0
B07H1DZLPD,ASIN,ATVPDKIKX0DER,FALSE,USD,99.98,0
B07QGXMTG6,ASIN,ATVPDKIKX0DER,FALSE,USD,99,0
B08D1LFWBC,ASIN,ATVPDKIKX0DER,FALSE,USD,139,0
B08D1JSW5D,ASIN,ATVPDKIKX0DER,FALSE,USD,139.98,0
B08D1MRLBM,ASIN,ATVPDKIKX0DER,FALSE,USD,129,0
B08D1JV4ZJ,ASIN,ATVPDKIKX0DER,FALSE,USD,129,0
B08D1LB8YL,ASIN,ATVPDKIKX0DER,FALSE,USD,129.98,0
B08D1L9NZS,ASIN,ATVPDKIKX0DER,FALSE,USD,129,0
B08D1KMNFL,ASIN,ATVPDKIKX0DER,FALSE,USD,199,0
B01DUXTEEQ,ASIN,ATVPDKIKX0DER,FALSE,USD,364.99,0
B018RHI2ZM,ASIN,ATVPDKIKX0DER,FALSE,USD,339.99,0
B01MRYAYQY,ASIN,ATVPDKIKX0DER,FALSE,USD,365,0
B01MRYBIFY,ASIN,ATVPDKIKX0DER,FALSE,USD,365,0
B01N7KKG5A,ASIN,ATVPDKIKX0DER,FALSE,USD,389,0
B07S7F97MT,ASIN,ATVPDKIKX0DER,FALSE,USD,404.99,0
B07S8DBTJP,ASIN,ATVPDKIKX0DER,FALSE,USD,404.99,0
B07SBH9R75,ASIN,ATVPDKIKX0DER,FALSE,USD,419.99,0
B07S6C5QXJ,ASIN,ATVPDKIKX0DER,FALSE,USD,439.98,0
B07S9D5N4X,ASIN,ATVPDKIKX0DER,FALSE,USD,440,0
B07YSX11YS,ASIN,ATVPDKIKX0DER,FALSE,USD,18,0
B07YSX19PP,ASIN,ATVPDKIKX0DER,FALSE,USD,24,0
B07WRF7MKX,ASIN,ATVPDKIKX0DER,FALSE,USD,24,0
B07WNKN4SS,ASIN,ATVPDKIKX0DER,FALSE,USD,29,0
B07WTFQLKL,ASIN,ATVPDKIKX0DER,FALSE,USD,34,0
B07WQZ42B9,ASIN,ATVPDKIKX0DER,FALSE,USD,34,0
B07WQZ3DNR,ASIN,ATVPDKIKX0DER,FALSE,USD,39,0
B000LF7GAG,ASIN,ATVPDKIKX0DER,FALSE,USD,10.99,0
B071X4PK9W,ASIN,ATVPDKIKX0DER,FALSE,USD,89.95,0
B07SM3T9GW,ASIN,ATVPDKIKX0DER,FALSE,USD,11.95,0
B0844TM8R3,ASIN,ATVPDKIKX0DER,FALSE,USD,9.95,0
B08L5Q3SLM,ASIN,ATVPDKIKX0DER,FALSE,USD,719.99,0
B07VCN2W73,ASIN,ATVPDKIKX0DER,FALSE,USD,269.98,0
B09MZQ4SGQ,ASIN,ATVPDKIKX0DER,FALSE,USD,359,0
B09KK73YW5,ASIN,ATVPDKIKX0DER,FALSE,USD,359,0
B09H3M1ZZW,ASIN,ATVPDKIKX0DER,FALSE,USD,389,0
B09H3M1ZZW,ASIN,ATVPDKIKX0DER,FALSE,USD,389,0
B085MNTWZS,ASIN,ATVPDKIKX0DER,FALSE,USD,279.99,0
B0CB76YR88,ASIN,ATVPDKIKX0DER,FALSE,USD,219,0
B0CB768V39,ASIN,ATVPDKIKX0DER,FALSE,USD,279,0
B0CB76C1Q3,ASIN,ATVPDKIKX0DER,FALSE,USD,279,0
B07X58Z9DX,ASIN,ATVPDKIKX0DER,FALSE,USD,44.06,0
B07X36WJZW,ASIN,ATVPDKIKX0DER,TRUE,USD,44.95,0
B07X13DN4D,ASIN,ATVPDKIKX0DER,TRUE,USD,40.95,0
B07X13DN4D,ASIN,ATVPDKIKX0DER,FALSE,USD,40.95,0
B084L5CB55,ASIN,ATVPDKIKX0DER,TRUE,USD,49.94,0
B07X2781D3,ASIN,ATVPDKIKX0DER,FALSE,USD,49.94,0
B084L4RWGL,ASIN,ATVPDKIKX0DER,TRUE,USD,43.95,0
B07X13BV65,ASIN,ATVPDKIKX0DER,FALSE,USD,43.44,0
B07X13BV65,ASIN,ATVPDKIKX0DER,FALSE,USD,43.44,0
B07X13CMX7,ASIN,ATVPDKIKX0DER,TRUE,USD,44.9,0
B07X13CMX7,ASIN,ATVPDKIKX0DER,FALSE,USD,44.9,0
B07X5DF5Y2,ASIN,ATVPDKIKX0DER,TRUE,USD,59.94,0
B07X5CQ8DB,ASIN,ATVPDKIKX0DER,TRUE,USD,59.94,0
B07X13DBY6,ASIN,ATVPDKIKX0DER,TRUE,USD,59.49,0
B07X13DBY6,ASIN,ATVPDKIKX0DER,TRUE,USD,59.49,0
B07X13DBY6,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B084L4YRNS,ASIN,ATVPDKIKX0DER,TRUE,USD,49.99,0
B07X13D9Q7,ASIN,ATVPDKIKX0DER,FALSE,USD,59.54,0
B07X5BDKKY,ASIN,ATVPDKIKX0DER,TRUE,USD,43.76,0
B07X5BDKKY,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B07X59L1R1,ASIN,ATVPDKIKX0DER,TRUE,USD,43.31,0
B07X5BJT53,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B07X36WV8F,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0BLZPWQRX,ASIN,ATVPDKIKX0DER,FALSE,USD,139,0
B0BKC8MTC7,ASIN,ATVPDKIKX0DER,FALSE,USD,129,0
B07YQ8C5Z5,ASIN,ATVPDKIKX0DER,FALSE,USD,6.79,9.99
B07WXJ886C,ASIN,ATVPDKIKX0DER,FALSE,USD,12.95,0
B002612G8K,ASIN,ATVPDKIKX0DER,FALSE,USD,16.99,0
B01M300IYN,ASIN,ATVPDKIKX0DER,FALSE,USD,19,0
B000SXP2OI,ASIN,ATVPDKIKX0DER,FALSE,USD,29,0
B00IA2NLW4,ASIN,ATVPDKIKX0DER,FALSE,USD,34,0
B0016D4IKS,ASIN,ATVPDKIKX0DER,FALSE,USD,119.95,0
B01N9XGEIF,ASIN,ATVPDKIKX0DER,FALSE,USD,229.99,0
B07BRYQ52B,ASIN,ATVPDKIKX0DER,FALSE,USD,134.38,0
B09JQFD34T,ASIN,ATVPDKIKX0DER,FALSE,USD,69.35,0
B09S8PGZY3,ASIN,ATVPDKIKX0DER,FALSE,USD,289,0
B09S8W16Q1,ASIN,ATVPDKIKX0DER,FALSE,USD,279.99,0
B00CZD8RVE,ASIN,ATVPDKIKX0DER,FALSE,USD,719,0
B084RNM86N,ASIN,ATVPDKIKX0DER,FALSE,USD,539.98,0
B084RL55P4,ASIN,ATVPDKIKX0DER,FALSE,USD,539.98,0
B084R9LVV2,ASIN,ATVPDKIKX0DER,FALSE,USD,569.98,0
B084RR8GN7,ASIN,ATVPDKIKX0DER,FALSE,USD,569.98,0
B09CYZG6DD,ASIN,ATVPDKIKX0DER,FALSE,USD,639.98,0
B09CYDBMVH,ASIN,ATVPDKIKX0DER,FALSE,USD,639.98,0
B08FYTCFR6,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B077NN67MQ,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B08FYSG4PJ,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B07ZDHTZFN,ASIN,ATVPDKIKX0DER,FALSE,USD,25.98,0
B008MLB1K2,ASIN,ATVPDKIKX0DER,FALSE,USD,25.98,0
B07ZDK4L4R,ASIN,ATVPDKIKX0DER,FALSE,USD,25.94,0
B008MLDDFS,ASIN,ATVPDKIKX0DER,FALSE,USD,25.98,0
B08D1GY9D8,ASIN,ATVPDKIKX0DER,FALSE,USD,199,0
B08D1LXGHM,ASIN,ATVPDKIKX0DER,FALSE,USD,199,0
B07QX11PDV,ASIN,ATVPDKIKX0DER,FALSE,USD,169,0
B087MXWNCD,ASIN,ATVPDKIKX0DER,FALSE,USD,179.99,0
B087N8F6GF,ASIN,ATVPDKIKX0DER,FALSE,USD,199.99,0
B087ND31V4,ASIN,ATVPDKIKX0DER,FALSE,USD,209,0
B08VFB1W43,ASIN,ATVPDKIKX0DER,FALSE,USD,339,0
B08VF9YJQ1,ASIN,ATVPDKIKX0DER,FALSE,USD,339.98,0
B00QB5J7N4,ASIN,ATVPDKIKX0DER,FALSE,USD,16.95,0
B00LX237TA,ASIN,ATVPDKIKX0DER,FALSE,USD,16.95,0
B0087ZGVKS,ASIN,ATVPDKIKX0DER,FALSE,USD,16.95,0
B00ZD2N8PE,ASIN,ATVPDKIKX0DER,FALSE,USD,34.95,0
B078PT2TF2,ASIN,ATVPDKIKX0DER,FALSE,USD,39.95,0
B07NNJKHRD,ASIN,ATVPDKIKX0DER,FALSE,USD,41.95,0
B07KJSWGXL,ASIN,ATVPDKIKX0DER,FALSE,USD,41.95,0
B07X5B5KDL,ASIN,ATVPDKIKX0DER,FALSE,USD,17.99,0
B07X36WTTX,ASIN,ATVPDKIKX0DER,FALSE,USD,26.99,0
B09MWKNL31,ASIN,ATVPDKIKX0DER,FALSE,USD,239,0
B07WVFCZD7,ASIN,ATVPDKIKX0DER,FALSE,USD,239.99,0
B004NG98IW,ASIN,ATVPDKIKX0DER,FALSE,USD,59.99,0
B0001MRYDI,ASIN,ATVPDKIKX0DER,FALSE,USD,32.9,0
B0716TWDSK,ASIN,ATVPDKIKX0DER,FALSE,USD,11.49,0
B0725KW7Y5,ASIN,ATVPDKIKX0DER,FALSE,USD,12.29,0
B071HR88YN,ASIN,ATVPDKIKX0DER,FALSE,USD,14.99,0
B072BRKS99,ASIN,ATVPDKIKX0DER,FALSE,USD,14.99,0
B0716TWCQL,ASIN,ATVPDKIKX0DER,FALSE,USD,14.99,0
B071LBTZTX,ASIN,ATVPDKIKX0DER,FALSE,USD,12.99,0
B071LBV4GY,ASIN,ATVPDKIKX0DER,FALSE,USD,12.99,0
B071S41NGP,ASIN,ATVPDKIKX0DER,FALSE,USD,12.99,0
B071DRHVY5,ASIN,ATVPDKIKX0DER,FALSE,USD,12.99,0
B071KXV8CF,ASIN,ATVPDKIKX0DER,FALSE,USD,14,0
B072DY69N5,ASIN,ATVPDKIKX0DER,FALSE,USD,13.59,0
B072BVQRCG,ASIN,ATVPDKIKX0DER,FALSE,USD,13.99,0
B0725LKPN3,ASIN,ATVPDKIKX0DER,FALSE,USD,16.49,0
B071LBV1SX,ASIN,ATVPDKIKX0DER,FALSE,USD,12.49,0
B0725LRCF9,ASIN,ATVPDKIKX0DER,FALSE,USD,12.98,0
B09P8VK8D1,ASIN,ATVPDKIKX0DER,FALSE,USD,329,0
B09BK19J4C,ASIN,ATVPDKIKX0DER,FALSE,USD,319.98,0
B09P8WS671,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B0BZZMZC5G,ASIN,ATVPDKIKX0DER,FALSE,USD,949,0
B08N6YDC9Q,ASIN,ATVPDKIKX0DER,FALSE,USD,449,0
B08N6Y7FZC,ASIN,ATVPDKIKX0DER,FALSE,USD,469,0
B0866BBBQQ,ASIN,ATVPDKIKX0DER,FALSE,USD,999.94,0
B09H3NFJ5L,ASIN,ATVPDKIKX0DER,FALSE,USD,329,0
B09H3N4QB1,ASIN,ATVPDKIKX0DER,FALSE,USD,359,0
B0773PTJPN,ASIN,ATVPDKIKX0DER,TRUE,USD,1699.94,0
B071W3H27P,ASIN,ATVPDKIKX0DER,TRUE,USD,1599.94,0
B0BSTP3DGZ,ASIN,ATVPDKIKX0DER,FALSE,USD,999,0
B0C7WMSZP2,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B0C7WP49F8,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B0C7WNF7Z1,ASIN,ATVPDKIKX0DER,FALSE,USD,599,0
B08D6WFDKQ,ASIN,ATVPDKIKX0DER,FALSE,USD,129.98,0
B08D6XD141,ASIN,ATVPDKIKX0DER,FALSE,USD,129.98,0
B09BP17XDQ,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BP1P3LK,ASIN,ATVPDKIKX0DER,FALSE,USD,299.97,0
B09BP26D35,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BP28GGW,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BP1X1QG,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BP1K96C,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BP35G2X,ASIN,ATVPDKIKX0DER,FALSE,USD,299,0
B09BNZBK67,ASIN,ATVPDKIKX0DER,FALSE,USD,299.97,0
B0CB73VTHN,ASIN,ATVPDKIKX0DER,FALSE,USD,349,0
B0CB764MVF,ASIN,ATVPDKIKX0DER,FALSE,USD,349,0
B0CB753NMJ,ASIN,ATVPDKIKX0DER,FALSE,USD,349.98,0
B07VX9JRF7,ASIN,ATVPDKIKX0DER,FALSE,USD,279.98,0
B07VX8B2BH,ASIN,ATVPDKIKX0DER,FALSE,USD,289.98,0
B08666NC74,ASIN,ATVPDKIKX0DER,FALSE,USD,339.94,0
B08667BM1W,ASIN,ATVPDKIKX0DER,FALSE,USD,369.94,0
B09BK1J29T,ASIN,ATVPDKIKX0DER,FALSE,USD,184,0
B09BK2BQYV,ASIN,ATVPDKIKX0DER,FALSE,USD,214,0
B09BK2FF9W,ASIN,ATVPDKIKX0DER,FALSE,USD,154.94,0
B0CD39N84V,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CDJVKGS9,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CKY43P1J,ASIN,ATVPDKIKX0DER,FALSE,USD,19.93,0
B0CDNT2QPT,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CDJZ3BV7,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CDK6PHSJ,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CDKHLLZC,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CDJVKGMX,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B0CKY2P7MZ,ASIN,ATVPDKIKX0DER,FALSE,USD,19.99,0
B0CKY43SL4,ASIN,ATVPDKIKX0DER,FALSE,USD,19.99,0
B0CDB1KY1N,ASIN,ATVPDKIKX0DER,FALSE,USD,19.99,0
B0CD9YXX1Y,ASIN,ATVPDKIKX0DER,FALSE,USD,19.99,0
B0CD9JR3LR,ASIN,ATVPDKIKX0DER,FALSE,USD,19.99,0
B08DJ8DW96,ASIN,ATVPDKIKX0DER,FALSE,USD,409,0
B0CC69LJFR,ASIN,ATVPDKIKX0DER,FALSE,USD,229,0
B0CC69Z4R5,ASIN,ATVPDKIKX0DER,FALSE,USD,219,0
B0CC6DCLQD,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B07WGW9QL1,ASIN,ATVPDKIKX0DER,FALSE,USD,1099.98,0
B07XKC414M,ASIN,ATVPDKIKX0DER,FALSE,USD,1099.98,0
B08CY5HPFT,ASIN,ATVPDKIKX0DER,FALSE,USD,1249.99,0
B08CY4HRY2,ASIN,ATVPDKIKX0DER,FALSE,USD,1249.99,0
B08CY4LZ7H,ASIN,ATVPDKIKX0DER,FALSE,USD,1349.98,0
B08CY3X5LR,ASIN,ATVPDKIKX0DER,FALSE,USD,949.98,0
B08CY4FXG3,ASIN,ATVPDKIKX0DER,FALSE,USD,999,0
B08CY2SDHS,ASIN,ATVPDKIKX0DER,FALSE,USD,999.98,0
B07WK44ZXD,ASIN,ATVPDKIKX0DER,FALSE,USD,1099.98,0
B07X13CMX8,ASIN,ATVPDKIKX0DER,FALSE,USD,14.99,0
B07H1N96QH,ASIN,ATVPDKIKX0DER,FALSE,USD,149,0
B0B8LVS764,ASIN,ATVPDKIKX0DER,FALSE,USD,199.98,0
B002VL1O2O,ASIN,ATVPDKIKX0DER,FALSE,USD,489.98,0
B002VL1NZW,ASIN,ATVPDKIKX0DER,FALSE,USD,479.98,0
B0B8MFFG2C,ASIN,ATVPDKIKX0DER,FALSE,USD,799.98,0
B007NLQ5FS,ASIN,ATVPDKIKX0DER,FALSE,USD,159,0
B0B648PW21,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B007NLQ5RG,ASIN,ATVPDKIKX0DER,FALSE,USD,159.99,0
B0B648J9S4,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B0B648KZVQ,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B0B64C41G3,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B007NLQDKU,ASIN,ATVPDKIKX0DER,FALSE,USD,159,0
B007NLQ9P4,ASIN,ATVPDKIKX0DER,FALSE,USD,169,0
B0831TZGSR,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B007NLQGN4,ASIN,ATVPDKIKX0DER,FALSE,USD,169,0
B0831T3633,ASIN,ATVPDKIKX0DER,FALSE,USD,429,0
B07ZJRLDW4,ASIN,ATVPDKIKX0DER,FALSE,USD,279,0
B007NLQIF0,ASIN,ATVPDKIKX0DER,FALSE,USD,169.99,0
B0831T52KZ,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B0C7XPMBSW,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B0992QPJ62,ASIN,ATVPDKIKX0DER,FALSE,USD,329.94,0
B0B64976L4,ASIN,ATVPDKIKX0DER,FALSE,USD,239.94,0
B0757DJ3BL,ASIN,ATVPDKIKX0DER,FALSE,USD,339.95,0
B0831T144L,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B0992T8174,ASIN,ATVPDKIKX0DER,FALSE,USD,329.94,0
B0B648DB3M,ASIN,ATVPDKIKX0DER,FALSE,USD,239.94,0
B0831TN4ZD,ASIN,ATVPDKIKX0DER,FALSE,USD,429.99,0
B0C7XRYG6B,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B0831V38LQ,ASIN,ATVPDKIKX0DER,FALSE,USD,429.99,0
B0C7XMLLK5,ASIN,ATVPDKIKX0DER,FALSE,USD,429.94,0
B07ZJR5QST,ASIN,ATVPDKIKX0DER,FALSE,USD,229.94,0
B07ZJS5GH6,ASIN,ATVPDKIKX0DER,FALSE,USD,239.95,0
B07ZJSCFM8,ASIN,ATVPDKIKX0DER,FALSE,USD,259.95,0
B09LNZQB8X,ASIN,ATVPDKIKX0DER,FALSE,USD,179.94,0
B09LP77FV4,ASIN,ATVPDKIKX0DER,FALSE,USD,179,0
B09LNXR5ZK,ASIN,ATVPDKIKX0DER,FALSE,USD,189.94,0
B09LPHCBYT,ASIN,ATVPDKIKX0DER,FALSE,USD,199.94,0
B07ZJRGPDM,ASIN,ATVPDKIKX0DER,FALSE,USD,119.94,0
B001443K6M,ASIN,ATVPDKIKX0DER,FALSE,USD,1449.94,0
B0006JIYBC,ASIN,ATVPDKIKX0DER,FALSE,USD,209,0
B001443EHW,ASIN,ATVPDKIKX0DER,FALSE,USD,439.98,0
B002VKCY5G,ASIN,ATVPDKIKX0DER,FALSE,USD,229.98,0
B002WD5GQQ,ASIN,ATVPDKIKX0DER,FALSE,USD,239.98,0
B002WD3L3G,ASIN,ATVPDKIKX0DER,FALSE,USD,229.98,0
B002WDAOCM,ASIN,ATVPDKIKX0DER,FALSE,USD,229.38,0
B0043HQUNC,ASIN,ATVPDKIKX0DER,FALSE,USD,499,0
B0047IP1OG,ASIN,ATVPDKIKX0DER,FALSE,USD,509.98,0
B0042HZEP8,ASIN,ATVPDKIKX0DER,FALSE,USD,519.98,0
