"ID Value","ID Type","Is FBA?","Listing Price","Listing Price Currency Code","Shipping Price","Shipping Price Currency Code","Total Fees","Total Fees Currency Code"
B07B1YY9WV,ASIN,,44.95,USD,0,USD,3.6,USD
B07B1YY9WV,ASIN,,31,USD,0,USD,2.48,USD
B07G7DC812,ASIN,,49.95,USD,0,USD,4,USD
B07G7BLBMB,ASIN,,49.95,USD,0,USD,7.49,USD
B081B9QFHX,ASIN,,49.95,USD,0,USD,7.49,USD
B081B9QFHX,ASIN,,25,USD,0,USD,3.75,USD
B001449E2G,ASIN,,329,USD,0,USD,49.35,USD
B001449E2G,ASIN,1,329,USD,0,USD,54.54,USD
B001449DRM,ASIN,,379,USD,0,USD,56.85,USD
B001449DRM,ASIN,1,379,USD,0,USD,64.98,USD
B0B8M9YP6X,ASIN,,199,USD,0,USD,29.85,USD
B0B9T2DR9D,ASIN,,289.98,USD,0,USD,43.5,USD
B0B9T4DWLL,ASIN,,294.99,USD,0,USD,44.25,USD
B0B9T4TJDM,ASIN,,289.98,USD,0,USD,43.5,USD
B0B9T2Y3TM,ASIN,,289.98,USD,0,USD,43.5,USD
B0B9T2RSNL,ASIN,,289.99,USD,0,USD,43.5,USD
B0B9T59N1P,ASIN,,294.99,USD,0,USD,44.25,USD
B016LFDCGQ,ASIN,,14.95,USD,0,USD,2.24,USD
B081R8WZLP,ASIN,,12.95,USD,0,USD,1.94,USD
B08FYRZ847,ASIN,,309.98,USD,0,USD,46.5,USD
B0848GJN3L,ASIN,,289.98,USD,0,USD,43.5,USD
B0848CBYTW,ASIN,,299.98,USD,0,USD,45,USD
B0848P646H,ASIN,,289.98,USD,0,USD,43.5,USD
B08FYSHCYN,ASIN,,299.98,USD,0,USD,45,USD
B096KMWLRX,ASIN,,309,USD,0,USD,46.35,USD
B08PMGZF2Z,ASIN,,309.98,USD,0,USD,46.5,USD
B096KQ3358,ASIN,,319.98,USD,0,USD,48,USD
B07WP76YQV,ASIN,,299,USD,0,USD,44.85,USD
B07WV6SS51,ASIN,,289,USD,0,USD,43.35,USD
B07WWB39VG,ASIN,,299.98,USD,0,USD,45,USD
B07WW7TZ14,ASIN,,289.98,USD,0,USD,43.5,USD
B07WW5BVWP,ASIN,,289.98,USD,0,USD,43.5,USD
B01FWSJABY,ASIN,,19.95,USD,0,USD,2.99,USD
B01FWSJAO6,ASIN,,24.95,USD,0,USD,3.74,USD
B01FWSKCPW,ASIN,,29.95,USD,0,USD,4.49,USD
B01FWSKCPW,ASIN,,19,USD,0,USD,2.85,USD
B0094K2W8U,ASIN,,14.95,USD,0,USD,2.24,USD
B0094K2YO2,ASIN,,24.95,USD,0,USD,3.74,USD
B014I3P4SW,ASIN,,19.95,USD,0,USD,2.99,USD
B014I43J9W,ASIN,,24.95,USD,0,USD,3.74,USD
B014I4J62G,ASIN,,29.95,USD,0,USD,4.49,USD
B071GLHWRT,ASIN,,14.95,USD,0,USD,2.24,USD
B014I1B2TE,ASIN,,24.95,USD,0,USD,3.74,USD
B01KMHVMGG,ASIN,,24.95,USD,0,USD,3.74,USD
B08LN7PMR1,ASIN,,594.99,USD,0,USD,89.25,USD
B07H1DZLPD,ASIN,,99.98,USD,0,USD,15,USD
B07QGXMTG6,ASIN,,99,USD,0,USD,14.85,USD
B08D1LFWBC,ASIN,,139,USD,0,USD,20.85,USD
B08D1JSW5D,ASIN,,139.98,USD,0,USD,21,USD
B08D1MRLBM,ASIN,,129,USD,0,USD,19.35,USD
B08D1JV4ZJ,ASIN,,129,USD,0,USD,19.35,USD
B08D1LB8YL,ASIN,,129.98,USD,0,USD,19.5,USD
B08D1L9NZS,ASIN,,129,USD,0,USD,19.35,USD
B08D1KMNFL,ASIN,,199,USD,0,USD,29.85,USD
B01DUXTEEQ,ASIN,,364.99,USD,0,USD,54.75,USD
B018RHI2ZM,ASIN,,339.99,USD,0,USD,51,USD
B01MRYAYQY,ASIN,,365,USD,0,USD,54.75,USD
B01MRYBIFY,ASIN,,365,USD,0,USD,54.75,USD
B01N7KKG5A,ASIN,,389,USD,0,USD,58.35,USD
B07S7F97MT,ASIN,,404.99,USD,0,USD,60.75,USD
B07S8DBTJP,ASIN,,404.99,USD,0,USD,60.75,USD
B07SBH9R75,ASIN,,419.99,USD,0,USD,63,USD
B07S6C5QXJ,ASIN,,439.98,USD,0,USD,66,USD
B07S9D5N4X,ASIN,,440,USD,0,USD,66,USD
B07YSX11YS,ASIN,,18,USD,0,USD,2.7,USD
B07YSX19PP,ASIN,,24,USD,0,USD,3.6,USD
B07WRF7MKX,ASIN,,24,USD,0,USD,3.6,USD
B07WNKN4SS,ASIN,,29,USD,0,USD,4.35,USD
B07WTFQLKL,ASIN,,34,USD,0,USD,5.1,USD
B07WQZ42B9,ASIN,,34,USD,0,USD,5.1,USD
B07WQZ3DNR,ASIN,,39,USD,0,USD,5.85,USD
B000LF7GAG,ASIN,,10.99,USD,0,USD,1.65,USD
B071X4PK9W,ASIN,,89.95,USD,0,USD,13.49,USD
B07SM3T9GW,ASIN,,11.95,USD,0,USD,1.79,USD
B0844TM8R3,ASIN,,9.95,USD,0,USD,1.49,USD
B08L5Q3SLM,ASIN,,719.99,USD,0,USD,108,USD
B07VCN2W73,ASIN,,269.98,USD,0,USD,40.5,USD
B09MZQ4SGQ,ASIN,,359,USD,0,USD,53.85,USD
B09KK73YW5,ASIN,,359,USD,0,USD,53.85,USD
B09H3M1ZZW,ASIN,,389,USD,0,USD,58.35,USD
B09H3M1ZZW,ASIN,,389,USD,0,USD,58.35,USD
B085MNTWZS,ASIN,,279.99,USD,0,USD,42,USD
B0CB76YR88,ASIN,,219,USD,0,USD,32.85,USD
B0CB768V39,ASIN,,279,USD,0,USD,41.85,USD
B0CB76C1Q3,ASIN,,279,USD,0,USD,41.85,USD
B07X58Z9DX,ASIN,,44.06,USD,0,USD,6.61,USD
B07X36WJZW,ASIN,1,44.95,USD,0,USD,11.49,USD
B07X13DN4D,ASIN,1,40.95,USD,0,USD,10.89,USD
B07X13DN4D,ASIN,,40.95,USD,0,USD,6.14,USD
B084L5CB55,ASIN,1,49.94,USD,0,USD,12.24,USD
B07X2781D3,ASIN,,49.94,USD,0,USD,7.49,USD
B084L4RWGL,ASIN,1,43.95,USD,0,USD,11.34,USD
B07X13BV65,ASIN,,43.44,USD,0,USD,6.52,USD
B07X13BV65,ASIN,,43.44,USD,0,USD,6.52,USD
B07X13CMX7,ASIN,1,44.9,USD,0,USD,11.49,USD
B07X13CMX7,ASIN,,44.9,USD,0,USD,6.74,USD
B07X5DF5Y2,ASIN,1,59.94,USD,0,USD,13.74,USD
B07X5CQ8DB,ASIN,1,59.94,USD,0,USD,14.56,USD
B07X13DBY6,ASIN,1,59.49,USD,0,USD,13.67,USD
B07X13DBY6,ASIN,1,59.49,USD,0,USD,13.67,USD
B07X13DBY6,ASIN,,49.95,USD,0,USD,7.49,USD
B084L4YRNS,ASIN,1,49.99,USD,0,USD,12.25,USD
B07X13D9Q7,ASIN,,59.54,USD,0,USD,8.93,USD
B07X5BDKKY,ASIN,1,43.76,USD,0,USD,11.31,USD
B07X5BDKKY,ASIN,,49.95,USD,0,USD,7.49,USD
B07X59L1R1,ASIN,1,43.31,USD,0,USD,11.25,USD
B07X5BJT53,ASIN,,18.99,USD,0,USD,2.85,USD
B07X36WV8F,ASIN,,18.99,USD,0,USD,2.85,USD
B0BLZPWQRX,ASIN,,139,USD,0,USD,20.85,USD
B0BKC8MTC7,ASIN,,129,USD,0,USD,19.35,USD
B07YQ8C5Z5,ASIN,,6.79,USD,9.99,USD,2.52,USD
B07WXJ886C,ASIN,,12.95,USD,0,USD,1.94,USD
B002612G8K,ASIN,,16.99,USD,0,USD,2.04,USD
B01M300IYN,ASIN,,19,USD,0,USD,2.85,USD
B000SXP2OI,ASIN,,29,USD,0,USD,4.35,USD
B00IA2NLW4,ASIN,,34,USD,0,USD,5.1,USD
B0016D4IKS,ASIN,,119.95,USD,0,USD,17.99,USD
B01N9XGEIF,ASIN,,229.99,USD,0,USD,34.5,USD
B07BRYQ52B,ASIN,,134.38,USD,0,USD,20.16,USD
B09JQFD34T,ASIN,,69.35,USD,0,USD,10.4,USD
B09S8PGZY3,ASIN,,289,USD,0,USD,43.35,USD
B09S8W16Q1,ASIN,,279.99,USD,0,USD,42,USD
B00CZD8RVE,ASIN,,719,USD,0,USD,107.85,USD
B084RNM86N,ASIN,,539.98,USD,0,USD,81,USD
B084RL55P4,ASIN,,539.98,USD,0,USD,81,USD
B084R9LVV2,ASIN,,569.98,USD,0,USD,85.5,USD
B084RR8GN7,ASIN,,569.98,USD,0,USD,85.5,USD
B09CYZG6DD,ASIN,,639.98,USD,0,USD,96,USD
B09CYDBMVH,ASIN,,639.98,USD,0,USD,96,USD
B08FYTCFR6,ASIN,,599,USD,0,USD,89.85,USD
B077NN67MQ,ASIN,,599,USD,0,USD,89.85,USD
B08FYSG4PJ,ASIN,,599,USD,0,USD,89.85,USD
B07ZDHTZFN,ASIN,,25.98,USD,0,USD,3.9,USD
B008MLB1K2,ASIN,,25.98,USD,0,USD,3.9,USD
B07ZDK4L4R,ASIN,,25.94,USD,0,USD,3.89,USD
B008MLDDFS,ASIN,,25.98,USD,0,USD,3.9,USD
B08D1GY9D8,ASIN,,199,USD,0,USD,29.85,USD
B08D1LXGHM,ASIN,,199,USD,0,USD,29.85,USD
B07QX11PDV,ASIN,,169,USD,0,USD,25.35,USD
B087MXWNCD,ASIN,,179.99,USD,0,USD,27,USD
B087N8F6GF,ASIN,,199.99,USD,0,USD,30,USD
B087ND31V4,ASIN,,209,USD,0,USD,31.35,USD
B08VFB1W43,ASIN,,339,USD,0,USD,50.85,USD
B08VF9YJQ1,ASIN,,339.98,USD,0,USD,51,USD
B00QB5J7N4,ASIN,,16.95,USD,0,USD,2.54,USD
B00LX237TA,ASIN,,16.95,USD,0,USD,2.54,USD
B0087ZGVKS,ASIN,,16.95,USD,0,USD,2.54,USD
B00ZD2N8PE,ASIN,,34.95,USD,0,USD,5.24,USD
B078PT2TF2,ASIN,,39.95,USD,0,USD,5.99,USD
B07NNJKHRD,ASIN,,41.95,USD,0,USD,6.29,USD
B07KJSWGXL,ASIN,,41.95,USD,0,USD,6.29,USD
B07X5B5KDL,ASIN,,17.99,USD,0,USD,2.7,USD
B07X36WTTX,ASIN,,26.99,USD,0,USD,4.05,USD
B09MWKNL31,ASIN,,239,USD,0,USD,35.85,USD
B07WVFCZD7,ASIN,,239.99,USD,0,USD,36,USD
B004NG98IW,ASIN,,59.99,USD,0,USD,9,USD
B0001MRYDI,ASIN,,32.9,USD,0,USD,4.94,USD
B0716TWDSK,ASIN,,11.49,USD,0,USD,1.72,USD
B0725KW7Y5,ASIN,,12.29,USD,0,USD,1.84,USD
B071HR88YN,ASIN,,14.99,USD,0,USD,2.25,USD
B072BRKS99,ASIN,,14.99,USD,0,USD,2.25,USD
B0716TWCQL,ASIN,,14.99,USD,0,USD,2.25,USD
B071LBTZTX,ASIN,,12.99,USD,0,USD,1.95,USD
B071LBV4GY,ASIN,,12.99,USD,0,USD,1.95,USD
B071S41NGP,ASIN,,12.99,USD,0,USD,1.95,USD
B071DRHVY5,ASIN,,12.99,USD,0,USD,1.95,USD
B071KXV8CF,ASIN,,14,USD,0,USD,2.1,USD
B072DY69N5,ASIN,,13.59,USD,0,USD,2.04,USD
B072BVQRCG,ASIN,,13.99,USD,0,USD,2.1,USD
B0725LKPN3,ASIN,,16.49,USD,0,USD,2.47,USD
B071LBV1SX,ASIN,,12.49,USD,0,USD,1.87,USD
B0725LRCF9,ASIN,,12.98,USD,0,USD,1.95,USD
B09P8VK8D1,ASIN,,329,USD,0,USD,49.35,USD
B09BK19J4C,ASIN,,319.98,USD,0,USD,48,USD
B09P8WS671,ASIN,,329.98,USD,0,USD,49.5,USD
B0BZZMZC5G,ASIN,,949,USD,0,USD,142.35,USD
B08N6YDC9Q,ASIN,,449,USD,0,USD,67.35,USD
B08N6Y7FZC,ASIN,,469,USD,0,USD,70.35,USD
B0866BBBQQ,ASIN,,999.94,USD,0,USD,149.99,USD
B09H3NFJ5L,ASIN,,329,USD,0,USD,49.35,USD
B09H3N4QB1,ASIN,,359,USD,0,USD,53.85,USD
B0773PTJPN,ASIN,1,1699.94,USD,0,USD,267.66,USD
B071W3H27P,ASIN,1,1599.94,USD,0,USD,252.24,USD
B0BSTP3DGZ,ASIN,,999,USD,0,USD,149.85,USD
B0C7WMSZP2,ASIN,,599,USD,0,USD,89.85,USD
B0C7WP49F8,ASIN,,599,USD,0,USD,89.85,USD
B0C7WNF7Z1,ASIN,,599,USD,0,USD,89.85,USD
B08D6WFDKQ,ASIN,,129.98,USD,0,USD,19.5,USD
B08D6XD141,ASIN,,129.98,USD,0,USD,19.5,USD
B09BP17XDQ,ASIN,,299,USD,0,USD,44.85,USD
B09BP1P3LK,ASIN,,299.97,USD,0,USD,45,USD
B09BP26D35,ASIN,,299,USD,0,USD,44.85,USD
B09BP28GGW,ASIN,,299,USD,0,USD,44.85,USD
B09BP1X1QG,ASIN,,299,USD,0,USD,44.85,USD
B09BP1K96C,ASIN,,299,USD,0,USD,44.85,USD
B09BP35G2X,ASIN,,299,USD,0,USD,44.85,USD
B09BNZBK67,ASIN,,299.97,USD,0,USD,45,USD
B0CB73VTHN,ASIN,,349,USD,0,USD,52.35,USD
B0CB764MVF,ASIN,,349,USD,0,USD,52.35,USD
B0CB753NMJ,ASIN,,349.98,USD,0,USD,52.5,USD
B07VX9JRF7,ASIN,,279.98,USD,0,USD,42,USD
B07VX8B2BH,ASIN,,289.98,USD,0,USD,43.5,USD
B08666NC74,ASIN,,339.94,USD,0,USD,50.99,USD
B08667BM1W,ASIN,,369.94,USD,0,USD,55.49,USD
B09BK1J29T,ASIN,,184,USD,0,USD,27.6,USD
B09BK2BQYV,ASIN,,214,USD,0,USD,32.1,USD
B09BK2FF9W,ASIN,,154.94,USD,0,USD,23.24,USD
B0CD39N84V,ASIN,,18.99,USD,0,USD,2.85,USD
B0CDJVKGS9,ASIN,,18.99,USD,0,USD,2.85,USD
B0CKY43P1J,ASIN,,19.93,USD,0,USD,2.99,USD
B0CDNT2QPT,ASIN,,18.99,USD,0,USD,2.85,USD
B0CDJZ3BV7,ASIN,,18.99,USD,0,USD,2.85,USD
B0CDK6PHSJ,ASIN,,18.99,USD,0,USD,2.85,USD
B0CDKHLLZC,ASIN,,18.99,USD,0,USD,2.85,USD
B0CDJVKGMX,ASIN,,18.99,USD,0,USD,2.85,USD
B0CKY2P7MZ,ASIN,,19.99,USD,0,USD,3,USD
B0CKY43SL4,ASIN,,19.99,USD,0,USD,3,USD
B0CDB1KY1N,ASIN,,19.99,USD,0,USD,3,USD
B0CD9YXX1Y,ASIN,,19.99,USD,0,USD,3,USD
B0CD9JR3LR,ASIN,,19.99,USD,0,USD,3,USD
B08DJ8DW96,ASIN,,409,USD,0,USD,61.35,USD
B0CC69LJFR,ASIN,,229,USD,0,USD,34.35,USD
B0CC69Z4R5,ASIN,,219,USD,0,USD,32.85,USD
B0CC6DCLQD,ASIN,,229.94,USD,0,USD,34.49,USD
B07WGW9QL1,ASIN,,1099.98,USD,0,USD,165,USD
B07XKC414M,ASIN,,1099.98,USD,0,USD,165,USD
B08CY5HPFT,ASIN,,1249.99,USD,0,USD,187.5,USD
B08CY4HRY2,ASIN,,1249.99,USD,0,USD,187.5,USD
B08CY4LZ7H,ASIN,,1349.98,USD,0,USD,202.5,USD
B08CY3X5LR,ASIN,,949.98,USD,0,USD,142.5,USD
B08CY4FXG3,ASIN,,999,USD,0,USD,149.85,USD
B08CY2SDHS,ASIN,,999.98,USD,0,USD,150,USD
B07WK44ZXD,ASIN,,1099.98,USD,0,USD,165,USD
B07X13CMX8,ASIN,,14.99,USD,0,USD,2.25,USD
B07H1N96QH,ASIN,,149,USD,0,USD,22.35,USD
B0B8LVS764,ASIN,,199.98,USD,0,USD,30,USD
B002VL1O2O,ASIN,,489.98,USD,0,USD,73.5,USD
B002VL1NZW,ASIN,,479.98,USD,0,USD,72,USD
B0B8MFFG2C,ASIN,,799.98,USD,0,USD,120,USD
B007NLQ5FS,ASIN,,159,USD,0,USD,23.85,USD
B0B648PW21,ASIN,,229.94,USD,0,USD,34.49,USD
B007NLQ5RG,ASIN,,159.99,USD,0,USD,24,USD
B0B648J9S4,ASIN,,229.94,USD,0,USD,34.49,USD
B0B648KZVQ,ASIN,,229.94,USD,0,USD,34.49,USD
B0B64C41G3,ASIN,,229.94,USD,0,USD,34.49,USD
B007NLQDKU,ASIN,,159,USD,0,USD,23.85,USD
B007NLQ9P4,ASIN,,169,USD,0,USD,25.35,USD
B0831TZGSR,ASIN,,429.94,USD,0,USD,64.49,USD
B007NLQGN4,ASIN,,169,USD,0,USD,25.35,USD
B0831T3633,ASIN,,429,USD,0,USD,64.35,USD
B07ZJRLDW4,ASIN,,279,USD,0,USD,41.85,USD
B007NLQIF0,ASIN,,169.99,USD,0,USD,25.5,USD
B0831T52KZ,ASIN,,429.94,USD,0,USD,64.49,USD
B0C7XPMBSW,ASIN,,429.94,USD,0,USD,64.49,USD
B0992QPJ62,ASIN,,329.94,USD,0,USD,49.49,USD
B0B64976L4,ASIN,,239.94,USD,0,USD,35.99,USD
B0757DJ3BL,ASIN,,339.95,USD,0,USD,50.99,USD
B0831T144L,ASIN,,429.94,USD,0,USD,64.49,USD
B0992T8174,ASIN,,329.94,USD,0,USD,49.49,USD
B0B648DB3M,ASIN,,239.94,USD,0,USD,35.99,USD
B0831TN4ZD,ASIN,,429.99,USD,0,USD,64.5,USD
B0C7XRYG6B,ASIN,,429.94,USD,0,USD,64.49,USD
B0831V38LQ,ASIN,,429.99,USD,0,USD,64.5,USD
B0C7XMLLK5,ASIN,,429.94,USD,0,USD,64.49,USD
B07ZJR5QST,ASIN,,229.94,USD,0,USD,34.49,USD
B07ZJS5GH6,ASIN,,239.95,USD,0,USD,35.99,USD
B07ZJSCFM8,ASIN,,259.95,USD,0,USD,38.99,USD
B09LNZQB8X,ASIN,,179.94,USD,0,USD,26.99,USD
B09LP77FV4,ASIN,,179,USD,0,USD,26.85,USD
B09LNXR5ZK,ASIN,,189.94,USD,0,USD,28.49,USD
B09LPHCBYT,ASIN,,199.94,USD,0,USD,29.99,USD
B07ZJRGPDM,ASIN,,119.94,USD,0,USD,17.99,USD
B001443K6M,ASIN,,1449.94,USD,0,USD,217.49,USD
B0006JIYBC,ASIN,,209,USD,0,USD,31.35,USD
B001443EHW,ASIN,,439.98,USD,0,USD,66,USD
B002VKCY5G,ASIN,,229.98,USD,0,USD,34.5,USD
B002WD5GQQ,ASIN,,239.98,USD,0,USD,36,USD
B002WD3L3G,ASIN,,229.98,USD,0,USD,34.5,USD
B002WDAOCM,ASIN,,229.38,USD,0,USD,34.41,USD
B0043HQUNC,ASIN,,499,USD,0,USD,74.85,USD
B0047IP1OG,ASIN,,509.98,USD,0,USD,76.5,USD
B0042HZEP8,ASIN,,519.98,USD,0,USD,78,USD
B00H9Y4U3S,ASIN,,529.98,USD,0,USD,79.5,USD
B0047IP178,ASIN,,539.98,USD,0,USD,81,USD
B08D6XXS4D,ASIN,,299.99,USD,0,USD,45,USD
B0099GJHGE,ASIN,,13.99,USD,0,USD,2.1,USD
B08XVR1X1P,ASIN,,699,USD,0,USD,104.85,USD
B08XVTNQBF,ASIN,,699.98,USD,0,USD,105,USD
B08XWGGJ33,ASIN,,549.98,USD,0,USD,82.5,USD
B08XVY8Q2G,ASIN,,589.98,USD,0,USD,88.5,USD
B08XW41XMN,ASIN,,589.98,USD,0,USD,88.5,USD
B08XW7GSL6,ASIN,,699,USD,0,USD,104.85,USD
B08XW5Y22B,ASIN,,519,USD,0,USD,77.85,USD
B08XF4451V,ASIN,,499.98,USD,0,USD,75,USD
B08XVV42DY,ASIN,,529,USD,0,USD,79.35,USD
B077H37XZK,ASIN,,319.98,USD,0,USD,48,USD
B077H37XZK,ASIN,,199.99,USD,0,USD,30,USD
B08598PKGT,ASIN,,319.98,USD,0,USD,48,USD
B077PNB8LF,ASIN,,329.98,USD,0,USD,49.5,USD
B074H8LYTN,ASIN,,319.99,USD,0,USD,48,USD
B00PCP75ZG,ASIN,,199.99,USD,0,USD,30,USD
B06X9G5RW4,ASIN,,299.93,USD,0,USD,44.99,USD
B075KQGLRM,ASIN,,96.94,USD,0,USD,14.54,USD
B075KPBSBP,ASIN,,96.95,USD,0,USD,14.54,USD
B075KLN74M,ASIN,,111.94,USD,0,USD,16.79,USD
B00ED36JJQ,ASIN,,209.94,USD,0,USD,31.49,USD
B00FCCVCQC,ASIN,,229.94,USD,0,USD,34.49,USD
B019FUZJTC,ASIN,,219.94,USD,0,USD,32.99,USD
B09ZC7PQR9,ASIN,,169,USD,0,USD,25.35,USD
B09ZCCDWYG,ASIN,,179,USD,0,USD,26.85,USD
B09ZC57DKD,ASIN,,189,USD,0,USD,28.35,USD
B0110HRYV4,ASIN,,189.94,USD,0,USD,28.49,USD
B09ZBM3927,ASIN,,199,USD,0,USD,29.85,USD
B00ED386RE,ASIN,,199.94,USD,0,USD,29.99,USD
B01AKF9COE,ASIN,,154.94,USD,0,USD,23.24,USD
B004E5AJN0,ASIN,,154.95,USD,0,USD,23.24,USD
B008NDY2WI,ASIN,,159.95,USD,0,USD,23.99,USD
B004E5AKJI,ASIN,,179.94,USD,0,USD,26.99,USD
B001PVQQ0Q,ASIN,,119.95,USD,0,USD,17.99,USD
B004E5DOU0,ASIN,,119.99,USD,0,USD,18,USD
B001P9281O,ASIN,,129.95,USD,0,USD,19.49,USD
B084HP2F37,ASIN,,149.99,USD,0,USD,22.5,USD
B084HNZLHX,ASIN,,149.98,USD,0,USD,22.5,USD
B084HNYCTF,ASIN,,149.99,USD,0,USD,22.5,USD
B081TGMV5Z,ASIN,,129.94,USD,0,USD,19.49,USD
B081THP4CZ,ASIN,,129.94,USD,0,USD,19.49,USD
B081TBVP1C,ASIN,,129.94,USD,0,USD,19.49,USD
B07QS5164X,ASIN,,119.94,USD,0,USD,17.99,USD
B081TFZRHD,ASIN,,119.93,USD,0,USD,17.99,USD
B07QGDNB3Y,ASIN,,119.94,USD,0,USD,17.99,USD
B081TJCNPQ,ASIN,,119.94,USD,0,USD,17.99,USD
B07QFC27JK,ASIN,,129.98,USD,0,USD,19.5,USD
B084BPLC53,ASIN,,129.93,USD,0,USD,19.49,USD
B07QGH6T5M,ASIN,,129.98,USD,0,USD,19.5,USD
B082L4WMP1,ASIN,,129.94,USD,0,USD,19.49,USD
B09KDXYMM8,ASIN,,149,USD,0,USD,22.35,USD
B09KF17LHS,ASIN,,149,USD,0,USD,22.35,USD
B09KDZMN3T,ASIN,,149,USD,0,USD,22.35,USD
B09ZBNZ85R,ASIN,,129.99,USD,0,USD,19.5,USD
B09ZBN26K2,ASIN,,139.99,USD,0,USD,21,USD
B07NDJR5KQ,ASIN,,159,USD,0,USD,23.85,USD
B07ND5Q3DW,ASIN,,169,USD,0,USD,25.35,USD
B07ND5YCMX,ASIN,,169.94,USD,0,USD,25.49,USD
B07ND4N6GM,ASIN,,199,USD,0,USD,29.85,USD
B0BYFVJZY2,ASIN,,26.99,USD,0,USD,4.05,USD
B0BYG8L79M,ASIN,,26.99,USD,0,USD,4.05,USD
B0BYFYK9K3,ASIN,,26.99,USD,0,USD,4.05,USD
B0BYFRTQZL,ASIN,,26.99,USD,0,USD,4.05,USD
B0BYG31NDJ,ASIN,,26.99,USD,0,USD,4.05,USD
B0BYFYCC9W,ASIN,,26.99,USD,0,USD,4.05,USD
B07LGDRJN8,ASIN,,18.99,USD,0,USD,2.85,USD
B07N4CL6BX,ASIN,,18.99,USD,0,USD,2.85,USD
B07LGFXPYS,ASIN,,21.99,USD,0,USD,3.3,USD
B07LGF5DWC,ASIN,,21.99,USD,0,USD,3.3,USD
B07LGGMV2J,ASIN,,18,USD,0,USD,2.7,USD
B07N2YM5DP,ASIN,,18,USD,0,USD,2.7,USD
B01N9KLQX8,ASIN,,99.99,USD,0,USD,15,USD
B01NCP4X7O,ASIN,,99.99,USD,0,USD,15,USD
B01N1VBQCL,ASIN,,109.99,USD,0,USD,16.5,USD
B01NCP55AI,ASIN,,109.99,USD,0,USD,16.5,USD
B07CPHPH3S,ASIN,,119.99,USD,0,USD,18,USD
B01MYFHIC7,ASIN,,119.95,USD,0,USD,17.99,USD
B01MZH2USZ,ASIN,,119.95,USD,0,USD,17.99,USD
B0798VMGTT,ASIN,,119.95,USD,0,USD,17.99,USD
B0798W51XJ,ASIN,,119.95,USD,0,USD,17.99,USD
B01N29NSCJ,ASIN,,119.95,USD,0,USD,17.99,USD
B07FYTTDQV,ASIN,,129.94,USD,0,USD,19.49,USD
B06XXX7J94,ASIN,,119.95,USD,0,USD,17.99,USD
B0822XNG6M,ASIN,,129.94,USD,0,USD,19.49,USD
B08MD6ZHLC,ASIN,,99.95,USD,0,USD,14.99,USD
B082MS71RF,ASIN,,299.94,USD,0,USD,44.99,USD
B083V78BZJ,ASIN,,299.94,USD,0,USD,44.99,USD
B00695F89I,ASIN,,149.99,USD,0,USD,22.5,USD
B07N8BJHMV,ASIN,,119.95,USD,0,USD,17.99,USD
B08TV6MWJ1,ASIN,,134.95,USD,0,USD,20.24,USD
B07N8J2VJN,ASIN,,124.94,USD,0,USD,18.74,USD
B07N8HBSQK,ASIN,,139.95,USD,0,USD,20.99,USD
B07N7Y7Y3Q,ASIN,,139.95,USD,0,USD,20.99,USD
B07N7L6X3L,ASIN,,99.95,USD,0,USD,14.99,USD
B07N7LWT93,ASIN,,119.95,USD,0,USD,17.99,USD
B07N7N7LJM,ASIN,,119.99,USD,0,USD,18,USD
B0C6N19XP9,ASIN,,199.93,USD,0,USD,29.99,USD
B0006781N0,ASIN,,299.98,USD,0,USD,45,USD
B0044ZSZOU,ASIN,,309.98,USD,0,USD,46.5,USD
B08XVVB2TL,ASIN,,189.98,USD,0,USD,28.5,USD
B08XVX53KH,ASIN,,189.98,USD,0,USD,28.5,USD
B08XWCWG2D,ASIN,,189.98,USD,0,USD,28.5,USD
B08XW9HYYT,ASIN,,189.98,USD,0,USD,28.5,USD
B08XW1T4Y8,ASIN,,189.98,USD,0,USD,28.5,USD
B08XW4WPRT,ASIN,,189.98,USD,0,USD,28.5,USD
B0BNJWTH1B,ASIN,,189.98,USD,0,USD,28.5,USD
B0BNJWSPFV,ASIN,,189.98,USD,0,USD,28.5,USD
B00I07F42Y,ASIN,,189.98,USD,0,USD,28.5,USD
B008MLESS4,ASIN,,189.98,USD,0,USD,28.5,USD
B08FYRVMG2,ASIN,,219.96,USD,0,USD,32.99,USD
B08FYRFCLF,ASIN,,219.98,USD,0,USD,33,USD
B08FYS314D,ASIN,,219.98,USD,0,USD,33,USD
B08FYR4N7M,ASIN,,219.98,USD,0,USD,33,USD
B08FYRWKS9,ASIN,,219.98,USD,0,USD,33,USD
B08FYRXFCS,ASIN,,219.98,USD,0,USD,33,USD
B08FYSD6QW,ASIN,,219.98,USD,0,USD,33,USD
B08FYSZHWM,ASIN,,219.99,USD,0,USD,33,USD
B08FYS7KZQ,ASIN,,219.98,USD,0,USD,33,USD
B08FYSBNMN,ASIN,,219.98,USD,0,USD,33,USD
B08FYR74ZX,ASIN,,219.98,USD,0,USD,33,USD
B08FYSKLLK,ASIN,,219.98,USD,0,USD,33,USD
B0CD37YN18,ASIN,,420.98,USD,0,USD,63.15,USD
B0CF6CP3DB,ASIN,,442.98,USD,0,USD,66.45,USD
B0CF723VSK,ASIN,,442.98,USD,0,USD,66.45,USD
B0CF6FYYZ4,ASIN,,451,USD,0,USD,67.65,USD
B08LR178VX,ASIN,,329.98,USD,0,USD,49.5,USD
